timeframe,name,change in price,port,product,std from avg
50d,63%纽曼块品牌价格：日照港（日）,173.0,Rizhao,63%纽曼块,1.8236058190273057
60d,63%纽曼块品牌价格：日照港（日）,195.0,Rizhao,63%纽曼块,1.9513584955747594
5d,57%杨迪粉品牌价格：日照港（日）,5.0,Rizhao,57%杨迪粉,-0.3508232077228117
10d,57%杨迪粉品牌价格：日照港（日）,55.0,Rizhao,57%杨迪粉,0.7769095936763878
15d,57%杨迪粉品牌价格：日照港（日）,85.0,Rizhao,57%杨迪粉,1.0708734243286264
20d,57%杨迪粉品牌价格：日照港（日）,64.0,Rizhao,57%杨迪粉,1.3561514188174817
25d,57%杨迪粉品牌价格：日照港（日）,127.0,Rizhao,57%杨迪粉,1.4570931276508088
30d,57%杨迪粉品牌价格：日照港（日）,160.0,Rizhao,57%杨迪粉,1.4637287510353623
40d,57%杨迪粉品牌价格：日照港（日）,180.0,Rizhao,57%杨迪粉,1.6061853331292664
50d,57%杨迪粉品牌价格：日照港（日）,182.0,Rizhao,57%杨迪粉,1.7738131987693784
60d,57%杨迪粉品牌价格：日照港（日）,237.0,Rizhao,57%杨迪粉,1.871935294402854
5d,61%巴粗（SFNG）品牌价格：日照港（日）,14.0,Rizhao,61%巴粗（SFNG）,0.9288282368076011
10d,61%巴粗（SFNG）品牌价格：日照港（日）,47.0,Rizhao,61%巴粗（SFNG）,1.1820275916117724
15d,61%巴粗（SFNG）品牌价格：日照港（日）,66.0,Rizhao,61%巴粗（SFNG）,1.3603722064641914
20d,61%巴粗（SFNG）品牌价格：日照港（日）,53.0,Rizhao,61%巴粗（SFNG）,1.6274345147991456
25d,61%巴粗（SFNG）品牌价格：日照港（日）,102.0,Rizhao,61%巴粗（SFNG）,1.6542687650373271
30d,61%巴粗（SFNG）品牌价格：日照港（日）,138.0,Rizhao,61%巴粗（SFNG）,1.58028327276904
40d,61%巴粗（SFNG）品牌价格：日照港（日）,171.0,Rizhao,61%巴粗（SFNG）,1.608331812990771
50d,61%巴粗（SFNG）品牌价格：日照港（日）,170.0,Rizhao,61%巴粗（SFNG）,1.7547631661213736
60d,61%巴粗（SFNG）品牌价格：日照港（日）,218.0,Rizhao,61%巴粗（SFNG）,1.863613558226547
5d,62%巴粗（SSFG）品牌价格：日照港（日）,17.0,Rizhao,62%巴粗（SSFG）,0.991807044954443
10d,62%巴粗（SSFG）品牌价格：日照港（日）,50.0,Rizhao,62%巴粗（SSFG）,1.2633665357862343
15d,62%巴粗（SSFG）品牌价格：日照港（日）,69.0,Rizhao,62%巴粗（SSFG）,1.429779036360033
20d,62%巴粗（SSFG）品牌价格：日照港（日）,56.0,Rizhao,62%巴粗（SSFG）,1.6983347452642221
25d,62%巴粗（SSFG）品牌价格：日照港（日）,105.0,Rizhao,62%巴粗（SSFG）,1.7205594015601187
30d,62%巴粗（SSFG）品牌价格：日照港（日）,141.0,Rizhao,62%巴粗（SSFG）,1.6367639631485331
40d,62%巴粗（SSFG）品牌价格：日照港（日）,174.0,Rizhao,62%巴粗（SSFG）,1.6537122344584783
50d,62%巴粗（SSFG）品牌价格：日照港（日）,168.0,Rizhao,62%巴粗（SSFG）,1.812377771922524
60d,62%巴粗（SSFG）品牌价格：日照港（日）,216.0,Rizhao,62%巴粗（SSFG）,1.9263798433720254
5d,62%巴粗（SSFT）品牌价格：日照港（日）,17.0,Rizhao,62%巴粗（SSFT）,0.991807044954443
10d,62%巴粗（SSFT）品牌价格：日照港（日）,50.0,Rizhao,62%巴粗（SSFT）,1.2633665357862343
15d,62%巴粗（SSFT）品牌价格：日照港（日）,69.0,Rizhao,62%巴粗（SSFT）,1.429779036360033
20d,62%巴粗（SSFT）品牌价格：日照港（日）,56.0,Rizhao,62%巴粗（SSFT）,1.6983347452642221
25d,62%巴粗（SSFT）品牌价格：日照港（日）,105.0,Rizhao,62%巴粗（SSFT）,1.7205594015601187
30d,62%巴粗（SSFT）品牌价格：日照港（日）,141.0,Rizhao,62%巴粗（SSFT）,1.6367639631485331
40d,62%巴粗（SSFT）品牌价格：日照港（日）,174.0,Rizhao,62%巴粗（SSFT）,1.6537122344584783
50d,62%巴粗（SSFT）品牌价格：日照港（日）,173.0,Rizhao,62%巴粗（SSFT）,1.797088258917379
60d,62%巴粗（SSFT）品牌价格：日照港（日）,221.0,Rizhao,62%巴粗（SSFT）,1.9038302852555526
5d,62.5%巴混（BRBF）品牌价格：日照港（日）,14.0,Rizhao,62.5%巴混（BRBF）,0.9288282368076011
10d,62.5%巴混（BRBF）品牌价格：日照港（日）,47.0,Rizhao,62.5%巴混（BRBF）,1.1820275916117724
15d,62.5%巴混（BRBF）品牌价格：日照港（日）,66.0,Rizhao,62.5%巴混（BRBF）,1.3603722064641914
20d,62.5%巴混（BRBF）品牌价格：日照港（日）,53.0,Rizhao,62.5%巴混（BRBF）,1.6274345147991456
25d,62.5%巴混（BRBF）品牌价格：日照港（日）,110.0,Rizhao,62.5%巴混（BRBF）,1.6331551327133267
30d,62.5%巴混（BRBF）品牌价格：日照港（日）,149.0,Rizhao,62.5%巴混（BRBF）,1.5129122309783047
40d,62.5%巴混（BRBF）品牌价格：日照港（日）,182.0,Rizhao,62.5%巴混（BRBF）,1.5500562859669182
50d,62.5%巴混（BRBF）品牌价格：日照港（日）,181.0,Rizhao,62.5%巴混（BRBF）,1.703491902140238
60d,62.5%巴混（BRBF）品牌价格：日照港（日）,229.0,Rizhao,62.5%巴混（BRBF）,1.8229308191431195
5d,63%巴西块矿品牌价格：日照港（日）,15.0,Rizhao,63%巴西块矿,0.20777468663127127
10d,63%巴西块矿品牌价格：日照港（日）,54.0,Rizhao,63%巴西块矿,0.9703363144224895
15d,63%巴西块矿品牌价格：日照港（日）,70.0,Rizhao,63%巴西块矿,1.2741129280108026
20d,63%巴西块矿品牌价格：日照港（日）,67.0,Rizhao,63%巴西块矿,1.5400299405708802
25d,63%巴西块矿品牌价格：日照港（日）,126.0,Rizhao,63%巴西块矿,1.5763908423880966
30d,63%巴西块矿品牌价格：日照港（日）,139.0,Rizhao,63%巴西块矿,1.5930606966895502
40d,63%巴西块矿品牌价格：日照港（日）,149.0,Rizhao,63%巴西块矿,1.7803768944020026
50d,63%巴西块矿品牌价格：日照港（日）,173.0,Rizhao,63%巴西块矿,1.9076393892311798
60d,63%巴西块矿品牌价格：日照港（日）,193.0,Rizhao,63%巴西块矿,2.022800616948345
5d,60%高硅巴西粗粉品牌价格：日照港（日）,14.0,Rizhao,60%高硅巴西粗粉,0.9288282368076011
10d,60%高硅巴西粗粉品牌价格：日照港（日）,47.0,Rizhao,60%高硅巴西粗粉,1.1820275916117724
15d,60%高硅巴西粗粉品牌价格：日照港（日）,66.0,Rizhao,60%高硅巴西粗粉,1.3603722064641914
20d,60%高硅巴西粗粉品牌价格：日照港（日）,53.0,Rizhao,60%高硅巴西粗粉,1.6274345147991456
25d,60%高硅巴西粗粉品牌价格：日照港（日）,110.0,Rizhao,60%高硅巴西粗粉,1.6331551327133267
30d,60%高硅巴西粗粉品牌价格：日照港（日）,149.0,Rizhao,60%高硅巴西粗粉,1.5129122309783047
40d,60%高硅巴西粗粉品牌价格：日照港（日）,182.0,Rizhao,60%高硅巴西粗粉,1.5500562859669182
50d,60%高硅巴西粗粉品牌价格：日照港（日）,181.0,Rizhao,60%高硅巴西粗粉,1.703491902140238
60d,60%高硅巴西粗粉品牌价格：日照港（日）,229.0,Rizhao,60%高硅巴西粗粉,1.8229308191431195
5d,58.5%混合粉品牌价格：日照港（日）,20.0,Rizhao,58.5%混合粉,0.6708203932499369
10d,58.5%混合粉品牌价格：日照港（日）,70.0,Rizhao,58.5%混合粉,1.0880143315131205
15d,58.5%混合粉品牌价格：日照港（日）,90.0,Rizhao,58.5%混合粉,1.3808153304034447
20d,58.5%混合粉品牌价格：日照港（日）,80.0,Rizhao,58.5%混合粉,1.686499041655355
25d,58.5%混合粉品牌价格：日照港（日）,132.0,Rizhao,58.5%混合粉,1.791100465693549
30d,58.5%混合粉品牌价格：日照港（日）,160.0,Rizhao,58.5%混合粉,1.7745818745289237
40d,58.5%混合粉品牌价格：日照港（日）,176.0,Rizhao,58.5%混合粉,1.8969282908731513
50d,58.5%混合粉品牌价格：日照港（日）,167.0,Rizhao,58.5%混合粉,2.088307456997812
60d,58.5%混合粉品牌价格：日照港（日）,202.0,Rizhao,58.5%混合粉,2.2504352073399803
5d,65%卡拉加斯粉品牌价格：日照港（日）,13.0,Rizhao,65%卡拉加斯粉,0.0
10d,65%卡拉加斯粉品牌价格：日照港（日）,52.0,Rizhao,65%卡拉加斯粉,0.9039205701352465
15d,65%卡拉加斯粉品牌价格：日照港（日）,69.0,Rizhao,65%卡拉加斯粉,1.2177086867671352
20d,65%卡拉加斯粉品牌价格：日照港（日）,64.0,Rizhao,65%卡拉加斯粉,1.5069454298025065
25d,65%卡拉加斯粉品牌价格：日照港（日）,128.0,Rizhao,65%卡拉加斯粉,1.5467539388439617
30d,65%卡拉加斯粉品牌价格：日照港（日）,160.0,Rizhao,65%卡拉加斯粉,1.5280462296528519
40d,65%卡拉加斯粉品牌价格：日照港（日）,172.0,Rizhao,65%卡拉加斯粉,1.662885231095981
50d,65%卡拉加斯粉品牌价格：日照港（日）,166.0,Rizhao,65%卡拉加斯粉,1.858867323406895
60d,65%卡拉加斯粉品牌价格：日照港（日）,236.0,Rizhao,65%卡拉加斯粉,1.9366739456889783
5d,61%罗伊山粉品牌价格：日照港（日）,6.0,Rizhao,61%罗伊山粉,-0.271225401448328
10d,61%罗伊山粉品牌价格：日照港（日）,63.0,Rizhao,61%罗伊山粉,0.8034660352430738
15d,61%罗伊山粉品牌价格：日照港（日）,79.0,Rizhao,61%罗伊山粉,1.114803747116504
20d,61%罗伊山粉品牌价格：日照港（日）,70.0,Rizhao,61%罗伊山粉,1.4032399004800804
25d,61%罗伊山粉品牌价格：日照港（日）,123.0,Rizhao,61%罗伊山粉,1.530929757729002
30d,61%罗伊山粉品牌价格：日照港（日）,171.0,Rizhao,61%罗伊山粉,1.5065338703513886
40d,61%罗伊山粉品牌价格：日照港（日）,191.0,Rizhao,61%罗伊山粉,1.6152888112333612
50d,61%罗伊山粉品牌价格：日照港（日）,182.0,Rizhao,61%罗伊山粉,1.7799966994686724
60d,61%罗伊山粉品牌价格：日照港（日）,224.0,Rizhao,61%罗伊山粉,1.9417254985879848
5d,62%罗伊山块品牌价格：日照港（日）,12.0,Rizhao,62%罗伊山块,0.15617376188860607
10d,62%罗伊山块品牌价格：日照港（日）,51.0,Rizhao,62%罗伊山块,0.9485366624736623
15d,62%罗伊山块品牌价格：日照港（日）,77.0,Rizhao,62%罗伊山块,1.1916959660868733
20d,62%罗伊山块品牌价格：日照港（日）,80.0,Rizhao,62%罗伊山块,1.4413868608434302
25d,62%罗伊山块品牌价格：日照港（日）,129.0,Rizhao,62%罗伊山块,1.5111314958218693
30d,62%罗伊山块品牌价格：日照港（日）,157.0,Rizhao,62%罗伊山块,1.5500874420942072
40d,62%罗伊山块品牌价格：日照港（日）,175.0,Rizhao,62%罗伊山块,1.7116298867850357
50d,62%罗伊山块品牌价格：日照港（日）,207.0,Rizhao,62%罗伊山块,1.806089626437268
60d,62%罗伊山块品牌价格：日照港（日）,229.0,Rizhao,62%罗伊山块,1.9148606381145947
5d,48%马来粗粉品牌价格：日照港（日）,150.0,Rizhao,48%马来粗粉,0.9203579866168445
10d,48%马来粗粉品牌价格：日照港（日）,210.0,Rizhao,48%马来粗粉,1.5079833955033088
15d,48%马来粗粉品牌价格：日照港（日）,225.0,Rizhao,48%马来粗粉,1.9522900760756983
20d,48%马来粗粉品牌价格：日照港（日）,225.0,Rizhao,48%马来粗粉,2.3241055960854515
25d,48%马来粗粉品牌价格：日照港（日）,242.0,Rizhao,48%马来粗粉,2.621102680036374
30d,48%马来粗粉品牌价格：日照港（日）,250.0,Rizhao,48%马来粗粉,2.8749028876442315
40d,48%马来粗粉品牌价格：日照港（日）,226.0,Rizhao,48%马来粗粉,3.3579368719284695
50d,48%马来粗粉品牌价格：日照港（日）,222.0,Rizhao,48%马来粗粉,3.7924413853057257
60d,48%马来粗粉品牌价格：日照港（日）,241.0,Rizhao,48%马来粗粉,4.173993813076803
5d,50%马来粗粉品牌价格：日照港（日）,150.0,Rizhao,50%马来粗粉,0.9203579866168445
10d,50%马来粗粉品牌价格：日照港（日）,210.0,Rizhao,50%马来粗粉,1.5079833955033088
15d,50%马来粗粉品牌价格：日照港（日）,225.0,Rizhao,50%马来粗粉,1.9522900760756983
20d,50%马来粗粉品牌价格：日照港（日）,225.0,Rizhao,50%马来粗粉,2.3241055960854515
25d,50%马来粗粉品牌价格：日照港（日）,242.0,Rizhao,50%马来粗粉,2.621102680036374
30d,50%马来粗粉品牌价格：日照港（日）,250.0,Rizhao,50%马来粗粉,2.8749028876442315
40d,50%马来粗粉品牌价格：日照港（日）,226.0,Rizhao,50%马来粗粉,3.3579368719284695
50d,50%马来粗粉品牌价格：日照港（日）,222.0,Rizhao,50%马来粗粉,3.7924413853057257
60d,50%马来粗粉品牌价格：日照港（日）,236.0,Rizhao,50%马来粗粉,4.181680630141739
5d,52%马来粗粉品牌价格：日照港（日）,150.0,Rizhao,52%马来粗粉,0.9203579866168445
10d,52%马来粗粉品牌价格：日照港（日）,210.0,Rizhao,52%马来粗粉,1.5079833955033088
15d,52%马来粗粉品牌价格：日照港（日）,225.0,Rizhao,52%马来粗粉,1.9522900760756983
20d,52%马来粗粉品牌价格：日照港（日）,225.0,Rizhao,52%马来粗粉,2.3241055960854515
25d,52%马来粗粉品牌价格：日照港（日）,242.0,Rizhao,52%马来粗粉,2.621102680036374
30d,52%马来粗粉品牌价格：日照港（日）,250.0,Rizhao,52%马来粗粉,2.8749028876442315
40d,52%马来粗粉品牌价格：日照港（日）,229.0,Rizhao,52%马来粗粉,3.3587373855325593
50d,52%马来粗粉品牌价格：日照港（日）,225.0,Rizhao,52%马来粗粉,3.795634194429478
60d,52%马来粗粉品牌价格：日照港（日）,241.0,Rizhao,52%马来粗粉,4.179254176569952
5d,54%马来粗粉品牌价格：日照港（日）,150.0,Rizhao,54%马来粗粉,0.9203579866168445
10d,54%马来粗粉品牌价格：日照港（日）,210.0,Rizhao,54%马来粗粉,1.5079833955033088
15d,54%马来粗粉品牌价格：日照港（日）,225.0,Rizhao,54%马来粗粉,1.9522900760756983
20d,54%马来粗粉品牌价格：日照港（日）,225.0,Rizhao,54%马来粗粉,2.3241055960854515
25d,54%马来粗粉品牌价格：日照港（日）,242.0,Rizhao,54%马来粗粉,2.621102680036374
30d,54%马来粗粉品牌价格：日照港（日）,250.0,Rizhao,54%马来粗粉,2.8749028876442315
40d,54%马来粗粉品牌价格：日照港（日）,228.0,Rizhao,54%马来粗粉,3.3585504708904774
50d,54%马来粗粉品牌价格：日照港（日）,224.0,Rizhao,54%马来粗粉,3.7948191149436514
60d,54%马来粗粉品牌价格：日照港（日）,241.0,Rizhao,54%马来粗粉,4.177786914177869
5d,52%墨西哥磁粉品牌价格：日照港（日）,30.0,Rizhao,52%墨西哥磁粉,0.7071067811865475
10d,52%墨西哥磁粉品牌价格：日照港（日）,60.0,Rizhao,52%墨西哥磁粉,1.2649110640673518
15d,52%墨西哥磁粉品牌价格：日照港（日）,68.0,Rizhao,52%墨西哥磁粉,1.6434210140495265
20d,52%墨西哥磁粉品牌价格：日照港（日）,65.0,Rizhao,52%墨西哥磁粉,1.9818218846092022
25d,52%墨西哥磁粉品牌价格：日照港（日）,85.0,Rizhao,52%墨西哥磁粉,2.233697612533924
30d,52%墨西哥磁粉品牌价格：日照港（日）,95.0,Rizhao,52%墨西哥磁粉,2.283603390355787
40d,52%墨西哥磁粉品牌价格：日照港（日）,94.0,Rizhao,52%墨西哥磁粉,2.5262766363585065
50d,52%墨西哥磁粉品牌价格：日照港（日）,85.0,Rizhao,52%墨西哥磁粉,2.83860078278608
60d,52%墨西哥磁粉品牌价格：日照港（日）,115.0,Rizhao,52%墨西哥磁粉,2.892421588044695
5d,55%墨西哥磁粉品牌价格：日照港（日）,30.0,Rizhao,55%墨西哥磁粉,0.7071067811865475
10d,55%墨西哥磁粉品牌价格：日照港（日）,60.0,Rizhao,55%墨西哥磁粉,1.2649110640673518
15d,55%墨西哥磁粉品牌价格：日照港（日）,68.0,Rizhao,55%墨西哥磁粉,1.6434210140495265
20d,55%墨西哥磁粉品牌价格：日照港（日）,65.0,Rizhao,55%墨西哥磁粉,1.9818218846092022
25d,55%墨西哥磁粉品牌价格：日照港（日）,75.0,Rizhao,55%墨西哥磁粉,2.2622224245864895
30d,55%墨西哥磁粉品牌价格：日照港（日）,85.0,Rizhao,55%墨西哥磁粉,2.410050765400338
40d,55%墨西哥磁粉品牌价格：日照港（日）,84.0,Rizhao,55%墨西哥磁粉,2.725238820472401
50d,55%墨西哥磁粉品牌价格：日照港（日）,75.0,Rizhao,55%墨西哥磁粉,3.072165837642024
60d,55%墨西哥磁粉品牌价格：日照港（日）,105.0,Rizhao,55%墨西哥磁粉,3.101015770928131
5d,58%墨西哥粗粉品牌价格：日照港（日）,30.0,Rizhao,58%墨西哥粗粉,0.7071067811865475
10d,58%墨西哥粗粉品牌价格：日照港（日）,60.0,Rizhao,58%墨西哥粗粉,1.2649110640673518
15d,58%墨西哥粗粉品牌价格：日照港（日）,68.0,Rizhao,58%墨西哥粗粉,1.6434210140495265
20d,58%墨西哥粗粉品牌价格：日照港（日）,65.0,Rizhao,58%墨西哥粗粉,1.9818218846092022
25d,58%墨西哥粗粉品牌价格：日照港（日）,75.0,Rizhao,58%墨西哥粗粉,2.2622224245864895
30d,58%墨西哥粗粉品牌价格：日照港（日）,85.0,Rizhao,58%墨西哥粗粉,2.410050765400338
40d,58%墨西哥粗粉品牌价格：日照港（日）,84.0,Rizhao,58%墨西哥粗粉,2.745097648331041
50d,58%墨西哥粗粉品牌价格：日照港（日）,75.0,Rizhao,58%墨西哥粗粉,3.0896886402977106
60d,58%墨西哥粗粉品牌价格：日照港（日）,105.0,Rizhao,58%墨西哥粗粉,3.103323949377086
5d,62%墨西哥粗粉品牌价格：日照港（日）,30.0,Rizhao,62%墨西哥粗粉,0.7071067811865475
10d,62%墨西哥粗粉品牌价格：日照港（日）,60.0,Rizhao,62%墨西哥粗粉,1.2649110640673518
15d,62%墨西哥粗粉品牌价格：日照港（日）,81.0,Rizhao,62%墨西哥粗粉,1.606239371927534
20d,62%墨西哥粗粉品牌价格：日照港（日）,78.0,Rizhao,62%墨西哥粗粉,1.8869548462177856
25d,62%墨西哥粗粉品牌价格：日照港（日）,88.0,Rizhao,62%墨西哥粗粉,2.1370475595032783
30d,62%墨西哥粗粉品牌价格：日照港（日）,98.0,Rizhao,62%墨西哥粗粉,2.2734547919576524
40d,62%墨西哥粗粉品牌价格：日照港（日）,99.0,Rizhao,62%墨西哥粗粉,2.579579723606169
50d,62%墨西哥粗粉品牌价格：日照港（日）,73.0,Rizhao,62%墨西哥粗粉,2.8867704345505616
60d,62%墨西哥粗粉品牌价格：日照港（日）,103.0,Rizhao,62%墨西哥粗粉,3.1404378825456294
5d,60%墨西哥筛后块品牌价格：日照港（日）,30.0,Rizhao,60%墨西哥筛后块,0.7071067811865475
10d,60%墨西哥筛后块品牌价格：日照港（日）,60.0,Rizhao,60%墨西哥筛后块,1.2649110640673518
15d,60%墨西哥筛后块品牌价格：日照港（日）,68.0,Rizhao,60%墨西哥筛后块,1.6434210140495245
20d,60%墨西哥筛后块品牌价格：日照港（日）,65.0,Rizhao,60%墨西哥筛后块,1.9818218846092022
25d,60%墨西哥筛后块品牌价格：日照港（日）,75.0,Rizhao,60%墨西哥筛后块,2.262222424586487
30d,60%墨西哥筛后块品牌价格：日照港（日）,85.0,Rizhao,60%墨西哥筛后块,2.410050765400338
40d,60%墨西哥筛后块品牌价格：日照港（日）,85.0,Rizhao,60%墨西哥筛后块,2.7373748474481614
50d,60%墨西哥筛后块品牌价格：日照港（日）,78.0,Rizhao,60%墨西哥筛后块,3.077558764685026
60d,60%墨西哥筛后块品牌价格：日照港（日）,108.0,Rizhao,60%墨西哥筛后块,3.0495089599820995
